Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Date_new,month,Day_Perc_Change,Trend
HDFCBANK,EQ,09-Jul-2018,2115.15,2121.85,2130.0,2107.75,       2126.40,2125.65,2123.14,1545574,3281471871.25,56861,957033,61.92,2018-07-09,Jul-2018,0.49641869370966596,Slight or No Change
HDFCBANK,EQ,10-Jul-2018,2125.65,2129.9,2149.6,2125.0,       2148.00,2146.4,2144.28,2737684,5870364267.55,80725,1953799,71.37,2018-07-10,Jul-2018,0.976171994448749,Slight Positive
HDFCBANK,EQ,11-Jul-2018,2146.4,2145.05,2155.7,2134.8,       2148.75,2148.25,2148.79,1464480,3146852927.75,63991,828199,56.55,2018-07-11,Jul-2018,0.08619083115914972,Slight or No Change
HDFCBANK,EQ,12-Jul-2018,2148.25,2152.9,2179.85,2152.0,       2163.05,2165.95,2170.17,2005167,4351559174.6,87962,926204,46.19,2018-07-12,Jul-2018,0.8239264517630573,Slight Positive
HDFCBANK,EQ,13-Jul-2018,2165.95,2168.4,2190.8,2163.1,       2181.00,2180.9,2182.75,1790297,3907766215.55,71689,1108502,61.92,2018-07-13,Jul-2018,0.6902283062859338,Slight Positive
HDFCBANK,EQ,16-Jul-2018,2180.9,2179.4,2190.05,2163.75,       2169.00,2168.85,2173.65,2254334,4900127771.25,108838,1668988,74.03,2018-07-16,Jul-2018,-0.5525241872621489,Slight Negative
HDFCBANK,EQ,17-Jul-2018,2168.85,2163.25,2181.0,2163.25,       2179.35,2176.75,2174.09,1590481,3457854302.1,67757,1122147,70.55,2018-07-17,Jul-2018,0.36424833437076476,Slight or No Change
HDFCBANK,EQ,18-Jul-2018,2176.75,2187.0,2220.0,2173.65,       2175.05,2176.2,2197.09,4365068,9590431537.0,171949,2759227,63.21,2018-07-18,Jul-2018,-0.025267026530384484,Slight or No Change
HDFCBANK,EQ,19-Jul-2018,2176.2,2183.0,2193.5,2171.0,       2189.85,2186.1,2183.12,1326194,2895239288.35,64415,577761,43.57,2018-07-19,Jul-2018,0.454921422663368,Slight or No Change
HDFCBANK,EQ,20-Jul-2018,2186.1,2186.1,2202.85,2171.1,       2185.00,2189.05,2181.89,2501741,5458512867.9,106355,1752814,70.06,2018-07-20,Jul-2018,0.13494350670144595,Slight or No Change
HDFCBANK,EQ,23-Jul-2018,2189.05,2150.0,2178.0,2138.05,       2149.70,2156.45,2161.43,4220033,9121307521.05,133259,2430709,57.6,2018-07-23,Jul-2018,-1.4892304881112928,Negative
HDFCBANK,EQ,24-Jul-2018,2156.45,2147.0,2169.0,2147.0,       2162.50,2159.75,2161.82,1302198,2815119558.2,68274,675430,51.87,2018-07-24,Jul-2018,0.1530292842403025,Slight or No Change
HDFCBANK,EQ,25-Jul-2018,2159.75,2164.65,2176.8,2160.0,       2171.50,2170.35,2169.01,1759654,3816707951.15,90191,1050926,59.72,2018-07-25,Jul-2018,0.4907975460122671,Slight or No Change
HDFCBANK,EQ,26-Jul-2018,2170.35,2165.0,2203.45,2165.0,       2197.10,2192.6,2187.34,5320273,11637254767.2,127857,3327638,62.55,2018-07-26,Jul-2018,1.0251802704632995,Positve
HDFCBANK,EQ,27-Jul-2018,2192.6,2201.95,2211.95,2184.7,       2203.05,2202.15,2198.69,2638649,5801564430.6,89804,1858964,70.45,2018-07-27,Jul-2018,0.43555596095961047,Slight or No Change
HDFCBANK,EQ,30-Jul-2018,2202.15,2199.0,2199.0,2159.4,       2164.70,2169.9,2172.52,1792280,3893772394.6,74697,1033733,57.68,2018-07-30,Jul-2018,-1.4644778966010463,Negative
HDFCBANK,EQ,31-Jul-2018,2169.9,2160.0,2185.9,2150.05,       2183.45,2179.5,2166.28,2215236,4798817147.85,98101,1349477,60.92,2018-07-31,Jul-2018,0.4424167012304636,Slight or No Change
HDFCBANK,EQ,01-Aug-2018,2179.5,2162.8,2175.0,2151.7,       2153.70,2158.7,2165.15,1517890,3286456658.0,70160,970508,63.94,2018-08-01,Aug-2018,-0.9543473273686653,Slight Negative
HDFCBANK,EQ,02-Aug-2018,2158.7,2153.5,2153.7,2121.35,       2131.60,2130.2,2133.82,2226426,4750789246.75,99571,1420930,63.82,2018-08-02,Aug-2018,-1.3202390327511915,Negative
HDFCBANK,EQ,03-Aug-2018,2130.2,2133.55,2147.05,2114.0,       2121.25,2121.65,2125.56,3401002,7229046230.4,96409,2509448,73.79,2018-08-03,Aug-2018,-0.401370763308595,Slight or No Change
HDFCBANK,EQ,06-Aug-2018,2121.65,2121.0,2137.4,2106.1,       2114.50,2114.3,2121.83,1436158,3047281357.1,83966,715425,49.82,2018-08-06,Aug-2018,-0.3464284872622625,Slight or No Change
HDFCBANK,EQ,07-Aug-2018,2114.3,2125.0,2134.5,2108.0,       2133.80,2130.9,2122.33,1857114,3941407412.75,90909,1000787,53.89,2018-08-07,Aug-2018,0.7851298302038456,Slight Positive
HDFCBANK,EQ,08-Aug-2018,2130.9,2135.85,2151.8,2133.05,       2137.00,2136.35,2142.56,2486345,5327149222.6,77692,1585046,63.75,2018-08-08,Aug-2018,0.2557604767938315,Slight or No Change
HDFCBANK,EQ,09-Aug-2018,2136.35,2142.0,2142.0,2094.65,       2119.90,2118.5,2113.99,2236102,4727093945.6,87015,958780,42.88,2018-08-09,Aug-2018,-0.8355372481100853,Slight Negative
HDFCBANK,EQ,10-Aug-2018,2118.5,2123.5,2123.8,2098.0,       2115.00,2114.45,2113.08,1360735,2875336118.75,55600,719008,52.84,2018-08-10,Aug-2018,-0.19117299976398883,Slight or No Change
HDFCBANK,EQ,13-Aug-2018,2114.45,2084.0,2103.95,2080.0,       2091.00,2091.65,2086.73,2513563,5245117093.3,125373,1508421,60.01,2018-08-13,Aug-2018,-1.0782945919742604,Negative
HDFCBANK,EQ,14-Aug-2018,2091.65,2098.0,2105.0,2087.2,       2089.30,2089.1,2096.29,1233991,2586799336.6,73903,727048,58.92,2018-08-14,Aug-2018,-0.12191332201850757,Slight or No Change
HDFCBANK,EQ,16-Aug-2018,2089.1,2083.0,2086.7,2066.4,       2075.40,2075.7,2075.3,2656290,5512588625.55,111884,1854512,69.82,2018-08-16,Aug-2018,-0.6414245368819183,Slight Negative
HDFCBANK,EQ,17-Aug-2018,2075.7,2082.9,2093.05,2071.65,       2077.00,2077.35,2083.55,1516332,3159352232.8,61019,1093789,72.13,2018-08-17,Aug-2018,0.07949125596184992,Slight or No Change
HDFCBANK,EQ,20-Aug-2018,2077.35,2075.0,2107.6,2075.0,       2098.30,2096.2,2097.76,1952784,4096467594.9,106058,1192922,61.09,2018-08-20,Aug-2018,0.9074060702336961,Slight Positive
HDFCBANK,EQ,21-Aug-2018,2096.2,2098.0,2112.0,2092.65,       2097.00,2096.05,2102.15,1944080,4086746410.8,68551,1421918,73.14,2018-08-21,Aug-2018,-0.007155805743708221,Slight or No Change
HDFCBANK,EQ,23-Aug-2018,2096.05,2105.0,2107.0,2076.85,       2079.90,2079.9,2089.39,3143638,6568270564.5,106905,2528197,80.42,2018-08-23,Aug-2018,-0.7704968870017481,Slight Negative
HDFCBANK,EQ,24-Aug-2018,2079.9,2071.0,2093.6,2066.05,       2070.00,2069.85,2076.05,2428657,5042021707.4,71991,1808393,74.46,2018-08-24,Aug-2018,-0.48319630751478826,Slight or No Change
HDFCBANK,EQ,27-Aug-2018,2069.85,2077.0,2088.5,2070.25,       2082.95,2080.45,2079.6,3143697,6537626117.3,77365,1913949,60.88,2018-08-27,Aug-2018,0.5121144044254455,Slight Positive
HDFCBANK,EQ,28-Aug-2018,2080.45,2088.0,2098.25,2078.8,       2097.40,2094.85,2085.96,2493383,5201100522.0,56947,1851997,74.28,2018-08-28,Aug-2018,0.6921579465980932,Slight Positive
HDFCBANK,EQ,29-Aug-2018,2094.85,2092.15,2094.05,2072.75,       2082.90,2078.5,2082.02,2468423,5139296267.05,90836,1782109,72.2,2018-08-29,Aug-2018,-0.780485476287085,Slight Negative
HDFCBANK,EQ,30-Aug-2018,2078.5,2083.6,2087.9,2061.85,       2068.00,2066.1,2068.31,5456865,11286474714.35,133557,4345737,79.64,2018-08-30,Aug-2018,-0.5965840750541296,Slight Negative
HDFCBANK,EQ,31-Aug-2018,2066.1,2069.2,2078.75,2058.25,       2059.95,2061.2,2066.01,3942875,8146013033.25,140776,3181673,80.69,2018-08-31,Aug-2018,-0.2371618024297084,Slight or No Change
HDFCBANK,EQ,03-Sep-2018,2061.2,2069.4,2078.95,2063.5,       2073.95,2075.05,2074.56,1915402,3973616594.8,65178,1283227,67.0,2018-09-03,Sep-2018,0.6719386764991508,Slight Positive
HDFCBANK,EQ,04-Sep-2018,2075.05,2076.9,2077.95,2049.0,       2052.05,2051.8,2058.91,1782634,3670291386.7,67279,1256959,70.51,2018-09-04,Sep-2018,-1.120454928796899,Negative
HDFCBANK,EQ,05-Sep-2018,2051.8,2053.8,2060.2,2035.55,       2044.35,2045.85,2044.77,1410377,2883899267.05,73829,797823,56.57,2018-09-05,Sep-2018,-0.289989277707392,Slight or No Change
HDFCBANK,EQ,06-Sep-2018,2045.85,2049.0,2059.0,2032.6,       2050.15,2052.2,2044.28,2600603,5316362856.9,125530,1571661,60.43,2018-09-06,Sep-2018,0.3103844367866593,Slight or No Change
HDFCBANK,EQ,07-Sep-2018,2052.2,2051.0,2060.0,2040.75,       2059.00,2056.95,2049.34,1479825,3032658572.1,78038,879399,59.43,2018-09-07,Sep-2018,0.23145892213234376,Slight or No Change
HDFCBANK,EQ,10-Sep-2018,2056.95,2055.0,2055.0,2025.1,       2039.00,2041.15,2035.83,2149648,4376324619.0,81719,1391506,64.73,2018-09-10,Sep-2018,-0.7681275675149979,Slight Negative
HDFCBANK,EQ,11-Sep-2018,2041.15,2046.3,2048.0,1994.15,       2000.10,2000.4,2016.36,4546634,9167648376.35,134132,3634555,79.94,2018-09-11,Sep-2018,-1.9964235847438894,Negative
HDFCBANK,EQ,12-Sep-2018,2000.4,2001.9,2021.35,1989.55,       2017.80,2011.85,2003.65,3061502,6134193205.65,106281,2063215,67.39,2018-09-12,Sep-2018,0.5723855228954022,Slight Positive
HDFCBANK,EQ,14-Sep-2018,2011.85,2019.85,2037.4,2018.95,       2027.75,2029.6,2025.31,2583668,5232736593.45,104303,1910009,73.93,2018-09-14,Sep-2018,0.8822725352287675,Slight Positive
HDFCBANK,EQ,17-Sep-2018,2029.6,2021.3,2022.95,1988.0,       1991.95,1992.2,1996.62,2334555,4661229732.05,98788,1707061,73.12,2018-09-17,Sep-2018,-1.8427276310603036,Negative
HDFCBANK,EQ,18-Sep-2018,1992.2,1994.9,2009.85,1980.95,       1991.00,1989.2,1996.22,2331434,4654066699.15,119091,1494911,64.12,2018-09-18,Sep-2018,-0.15058729043269103,Slight or No Change
HDFCBANK,EQ,19-Sep-2018,1989.2,1994.85,1998.0,1956.5,       1962.15,1961.35,1972.12,4178066,8239636739.0,158841,2892899,69.24,2018-09-19,Sep-2018,-1.4000603257591004,Negative
